nmm_text_id,lang,type,nmm_text_for_search,expected_nmm_id
nmm_t_38855,en,nmmgn,Jing-zhang-geng-pai-cao is a kind of Natural Medicinal Material.,nmm-07hu
nmm_t_38856,zh,nmmgn_zh,净长梗排草是一种天然药材。,nmm-07hu
nmm_t_38857,en,nmmsn,Cinnamomum burmanni Leaf is a kind of Natural Medicinal Material.,nmm-07hv
nmm_t_38858,zh,nmmsn_zh,阴香叶是一种天然药材。,nmm-07hv
nmm_t_38859,en,nmmgn,Yin-xiang-ye is a kind of Natural Medicinal Material.,nmm-07hv
nmm_t_38860,zh,nmmgn_zh,阴香叶是一种天然药材。,nmm-07hv
nmm_t_38861,en,nmmsn,Cinnamomum burmanni Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07hw
nmm_t_38862,zh,nmmsn_zh,净制阴香叶是一种天然药材。,nmm-07hw
nmm_t_38863,en,nmmgn,Jing-yin-xiang-ye is a kind of Natural Medicinal Material.,nmm-07hw
nmm_t_38864,zh,nmmgn_zh,净阴香叶是一种天然药材。,nmm-07hw
nmm_t_38865,en,nmmsn,Silene firma Herb is a kind of Natural Medicinal Material.,nmm-07hx
nmm_t_38866,zh,nmmsn_zh,坚硬女娄菜全草是一种天然药材。,nmm-07hx
nmm_t_38867,en,nmmgn,Ying-ye-nv-lou-cai is a kind of Natural Medicinal Material.,nmm-07hx
nmm_t_38868,zh,nmmgn_zh,硬叶女娄菜是一种天然药材。,nmm-07hx
nmm_t_38869,en,nmmsn,Silene firma Herb Cleaned is a kind of Natural Medicinal Material.,nmm-07hy
nmm_t_38870,zh,nmmsn_zh,净制坚硬女娄菜全草是一种天然药材。,nmm-07hy
nmm_t_38871,en,nmmgn,Jing-ying-ye-nv-lou-cai is a kind of Natural Medicinal Material.,nmm-07hy
nmm_t_38872,zh,nmmgn_zh,净硬叶女娄菜是一种天然药材。,nmm-07hy
nmm_t_38873,en,nmmsn,Camellia oleifera Flower is a kind of Natural Medicinal Material.,nmm-07hz
nmm_t_38874,zh,nmmsn_zh,油茶花是一种天然药材。,nmm-07hz
nmm_t_38875,en,nmmgn,You-cha-hua is a kind of Natural Medicinal Material.,nmm-07hz
nmm_t_38876,zh,nmmgn_zh,油茶花是一种天然药材。,nmm-07hz
nmm_t_38877,en,nmmsn,Camellia oleifera Flower Cleaned is a kind of Natural Medicinal Material.,nmm-07i0
nmm_t_38878,zh,nmmsn_zh,净制油茶花是一种天然药材。,nmm-07i0
nmm_t_38879,en,nmmgn,Jing-you-cha-hua is a kind of Natural Medicinal Material.,nmm-07i0
nmm_t_38880,zh,nmmgn_zh,净油茶花是一种天然药材。,nmm-07i0
nmm_t_38881,en,nmmsn,Melastoma candidum Root is a kind of Natural Medicinal Material.,nmm-07i1
nmm_t_38882,zh,nmmsn_zh,野牡丹根是一种天然药材。,nmm-07i1
nmm_t_38883,en,nmmgn,Ye-mu-dan-gen is a kind of Natural Medicinal Material.,nmm-07i1
nmm_t_38884,zh,nmmgn_zh,野牡丹根是一种天然药材。,nmm-07i1
nmm_t_38885,en,nmmsn,Melastoma candidum Root Cleaned is a kind of Natural Medicinal Material.,nmm-07i2
nmm_t_38886,zh,nmmsn_zh,净制野牡丹根是一种天然药材。,nmm-07i2
nmm_t_38887,en,nmmgn,Jing-ye-mu-dan-gen is a kind of Natural Medicinal Material.,nmm-07i2
nmm_t_38888,zh,nmmgn_zh,净野牡丹根是一种天然药材。,nmm-07i2
nmm_t_38889,en,nmmsn,Fordia microphylla Root is a kind of Natural Medicinal Material.,nmm-07i3
nmm_t_38890,zh,nmmsn_zh,小叶干花豆根是一种天然药材。,nmm-07i3
nmm_t_38891,en,nmmgn,Ye-jing-dou is a kind of Natural Medicinal Material.,nmm-07i3
nmm_t_38892,zh,nmmgn_zh,野京豆是一种天然药材。,nmm-07i3
nmm_t_38893,en,nmmsn,Fordia microphylla Root Cleaned is a kind of Natural Medicinal Material.,nmm-07i4
nmm_t_38894,zh,nmmsn_zh,净制小叶干花豆根是一种天然药材。,nmm-07i4
nmm_t_38895,en,nmmgn,Jing-ye-jing-dou is a kind of Natural Medicinal Material.,nmm-07i4
nmm_t_38896,zh,nmmgn_zh,净野京豆是一种天然药材。,nmm-07i4
nmm_t_38897,en,nmmsn,Juglans mandshurica Seed-kernel is a kind of Natural Medicinal Material.,nmm-07i5
nmm_t_38898,zh,nmmsn_zh,胡桃楸种仁是一种天然药材。,nmm-07i5
nmm_t_38899,en,nmmgn,Ye-he-tao-ren is a kind of Natural Medicinal Material.,nmm-07i5
nmm_t_38900,zh,nmmgn_zh,野核桃仁是一种天然药材。,nmm-07i5
nmm_t_38901,en,nmmsn,Juglans mandshurica Seed-kernel Cleaned is a kind of Natural Medicinal Material.,nmm-07i6
nmm_t_38902,zh,nmmsn_zh,净制胡桃楸种仁是一种天然药材。,nmm-07i6
nmm_t_38903,en,nmmgn,Jing-ye-he-tao-ren is a kind of Natural Medicinal Material.,nmm-07i6
nmm_t_38904,zh,nmmgn_zh,净野核桃仁是一种天然药材。,nmm-07i6
nmm_t_38905,en,nmmsn,Gardenia jasminoides Leaf is a kind of Natural Medicinal Material.,nmm-07i7
nmm_t_38906,zh,nmmsn_zh,栀子叶是一种天然药材。,nmm-07i7
nmm_t_38907,en,nmmgn,Zhi-zi-ye is a kind of Natural Medicinal Material.,nmm-07i7
nmm_t_38908,zh,nmmgn_zh,栀子叶是一种天然药材。,nmm-07i7
nmm_t_38909,en,nmmsn,Gardenia jasminoides Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07i8
nmm_t_38910,zh,nmmsn_zh,净制栀子叶是一种天然药材。,nmm-07i8
nmm_t_38911,en,nmmgn,Jing-zhi-zi-ye is a kind of Natural Medicinal Material.,nmm-07i8
nmm_t_38912,zh,nmmgn_zh,净栀子叶是一种天然药材。,nmm-07i8
nmm_t_38913,en,nmmsn,Panax stipuleanatus Root is a kind of Natural Medicinal Material.,nmm-07i9
nmm_t_38914,zh,nmmsn_zh,屏边三七根是一种天然药材。,nmm-07i9
nmm_t_38915,en,nmmgn,Ye-san-qi is a kind of Natural Medicinal Material.,nmm-07i9
nmm_t_38916,zh,nmmgn_zh,野三七是一种天然药材。,nmm-07i9
nmm_t_38917,en,nmmsn,Panax stipuleanatus Root Cleaned is a kind of Natural Medicinal Material.,nmm-07ia
nmm_t_38918,zh,nmmsn_zh,净制屏边三七根是一种天然药材。,nmm-07ia
nmm_t_38919,en,nmmgn,Jing-ye-san-qi is a kind of Natural Medicinal Material.,nmm-07ia
nmm_t_38920,zh,nmmgn_zh,净野三七是一种天然药材。,nmm-07ia
nmm_t_38921,en,nmmsn,Potamogeton cristatus vel distinctus Herb is a kind of Natural Medicinal Material.,nmm-07ib
nmm_t_38922,zh,nmmsn_zh,鸡冠眼子菜或眼子菜全草是一种天然药材。,nmm-07ib
nmm_t_38923,en,nmmgn,Yan-zi-cai is a kind of Natural Medicinal Material.,nmm-07ib
nmm_t_38924,zh,nmmgn_zh,眼子菜是一种天然药材。,nmm-07ib
nmm_t_38925,en,nmmsn,Potamogeton cristatus vel distinctus Herb Cleaned is a kind of Natural Medicinal Material.,nmm-07ic
nmm_t_38926,zh,nmmsn_zh,净制鸡冠眼子菜或眼子菜全草是一种天然药材。,nmm-07ic
nmm_t_38927,en,nmmgn,Jing-yan-zi-cai is a kind of Natural Medicinal Material.,nmm-07ic
nmm_t_38928,zh,nmmgn_zh,净眼子菜是一种天然药材。,nmm-07ic
nmm_t_38929,en,nmmsn,Garcinia schefferi Bark is a kind of Natural Medicinal Material.,nmm-07id
nmm_t_38930,zh,nmmsn_zh,越南藤黄树皮是一种天然药材。,nmm-07id
nmm_t_38931,en,nmmgn,Zhang-ye-shan-zhu-zi is a kind of Natural Medicinal Material.,nmm-07id
nmm_t_38932,zh,nmmgn_zh,长叶山竹子是一种天然药材。,nmm-07id
nmm_t_38933,en,nmmsn,Garcinia schefferi Bark Cleaned is a kind of Natural Medicinal Material.,nmm-07ie
nmm_t_38934,zh,nmmsn_zh,净制越南藤黄树皮是一种天然药材。,nmm-07ie
nmm_t_38935,en,nmmgn,Jing-zhang-ye-shan-zhu-zi is a kind of Natural Medicinal Material.,nmm-07ie
nmm_t_38936,zh,nmmgn_zh,净长叶山竹子是一种天然药材。,nmm-07ie
nmm_t_38937,en,nmmsn,Persicaria chinensis Root is a kind of Natural Medicinal Material.,nmm-07if
nmm_t_38938,zh,nmmsn_zh,火炭母根是一种天然药材。,nmm-07if
nmm_t_38939,en,nmmgn,Ye-la-liao is a kind of Natural Medicinal Material.,nmm-07if
nmm_t_38940,zh,nmmgn_zh,野辣蓼是一种天然药材。,nmm-07if
nmm_t_38941,en,nmmsn,Persicaria chinensis Root Cleaned is a kind of Natural Medicinal Material.,nmm-07ig
nmm_t_38942,zh,nmmsn_zh,净制火炭母根是一种天然药材。,nmm-07ig
nmm_t_38943,en,nmmgn,Jing-ye-la-liao is a kind of Natural Medicinal Material.,nmm-07ig
nmm_t_38944,zh,nmmgn_zh,净野辣蓼是一种天然药材。,nmm-07ig
nmm_t_38945,en,nmmsn,Heritiera littoralis Seed is a kind of Natural Medicinal Material.,nmm-07ih
nmm_t_38946,zh,nmmsn_zh,银叶树种子是一种天然药材。,nmm-07ih
nmm_t_38947,en,nmmgn,Yin-ye-shu is a kind of Natural Medicinal Material.,nmm-07ih
nmm_t_38948,zh,nmmgn_zh,银叶树是一种天然药材。,nmm-07ih
nmm_t_38949,en,nmmsn,Heritiera littoralis Seed Cleaned is a kind of Natural Medicinal Material.,nmm-07ii
nmm_t_38950,zh,nmmsn_zh,净制银叶树种子是一种天然药材。,nmm-07ii
nmm_t_38951,en,nmmgn,Jing-yin-ye-shu is a kind of Natural Medicinal Material.,nmm-07ii
nmm_t_38952,zh,nmmgn_zh,净银叶树是一种天然药材。,nmm-07ii
nmm_t_38953,en,nmmsn,Alstonia mairei Leaf is a kind of Natural Medicinal Material.,nmm-07ij
nmm_t_38954,zh,nmmsn_zh,羊角棉叶是一种天然药材。,nmm-07ij
nmm_t_38955,en,nmmgn,Yang-jiao-mian is a kind of Natural Medicinal Material.,nmm-07ij
nmm_t_38956,zh,nmmgn_zh,羊角棉是一种天然药材。,nmm-07ij
nmm_t_38957,en,nmmsn,Alstonia mairei Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07ik
nmm_t_38958,zh,nmmsn_zh,净制羊角棉叶是一种天然药材。,nmm-07ik
nmm_t_38959,en,nmmgn,Jing-yang-jiao-mian is a kind of Natural Medicinal Material.,nmm-07ik
nmm_t_38960,zh,nmmgn_zh,净羊角棉是一种天然药材。,nmm-07ik
nmm_t_38961,en,nmmsn,Decaspermum gracilentum Root is a kind of Natural Medicinal Material.,nmm-07il
nmm_t_38962,zh,nmmsn_zh,子楝树根是一种天然药材。,nmm-07il
nmm_t_38963,en,nmmgn,Zi-lian-shu-gen is a kind of Natural Medicinal Material.,nmm-07il
nmm_t_38964,zh,nmmgn_zh,子楝树根是一种天然药材。,nmm-07il
nmm_t_38965,en,nmmsn,Decaspermum gracilentum Root Cleaned is a kind of Natural Medicinal Material.,nmm-07im
nmm_t_38966,zh,nmmsn_zh,净制子楝树根是一种天然药材。,nmm-07im
nmm_t_38967,en,nmmgn,Jing-zi-lian-shu-gen is a kind of Natural Medicinal Material.,nmm-07im
nmm_t_38968,zh,nmmgn_zh,净子楝树根是一种天然药材。,nmm-07im
nmm_t_38969,en,nmmsn,Grewia eriocarpa Bark-root-inner is a kind of Natural Medicinal Material.,nmm-07in
nmm_t_38970,zh,nmmsn_zh,毛果扁担杆内根皮是一种天然药材。,nmm-07in
nmm_t_38971,en,nmmgn,Ye-huo-sheng is a kind of Natural Medicinal Material.,nmm-07in
nmm_t_38972,zh,nmmgn_zh,野火绳是一种天然药材。,nmm-07in
nmm_t_38973,en,nmmsn,Grewia eriocarpa Bark-root-inner Cleaned is a kind of Natural Medicinal Material.,nmm-07io
nmm_t_38974,zh,nmmsn_zh,净制毛果扁担杆内根皮是一种天然药材。,nmm-07io
nmm_t_38975,en,nmmgn,Jing-ye-huo-sheng is a kind of Natural Medicinal Material.,nmm-07io
nmm_t_38976,zh,nmmgn_zh,净野火绳是一种天然药材。,nmm-07io
nmm_t_38977,en,nmmsn,Ardisia japonica vel pseudocrispa Root is a kind of Natural Medicinal Material.,nmm-07ip
nmm_t_38978,zh,nmmsn_zh,紫金牛或块根紫金牛根是一种天然药材。,nmm-07ip
nmm_t_38979,en,nmmgn,Zi-bei-lv is a kind of Natural Medicinal Material.,nmm-07ip
nmm_t_38980,zh,nmmgn_zh,紫背绿是一种天然药材。,nmm-07ip
nmm_t_38981,en,nmmsn,Ardisia japonica vel pseudocrispa Root Cleaned is a kind of Natural Medicinal Material.,nmm-07iq
nmm_t_38982,zh,nmmsn_zh,净制紫金牛或块根紫金牛根是一种天然药材。,nmm-07iq
nmm_t_38983,en,nmmgn,Jing-zi-bei-lv is a kind of Natural Medicinal Material.,nmm-07iq
nmm_t_38984,zh,nmmgn_zh,净紫背绿是一种天然药材。,nmm-07iq
nmm_t_38985,en,nmmsn,Wisteria sinensis Stem is a kind of Natural Medicinal Material.,nmm-07ir
nmm_t_38986,zh,nmmsn_zh,紫藤茎是一种天然药材。,nmm-07ir
nmm_t_38987,en,nmmgn,Zi-teng is a kind of Natural Medicinal Material.,nmm-07ir
nmm_t_38988,zh,nmmgn_zh,紫藤是一种天然药材。,nmm-07ir
nmm_t_38989,en,nmmsn,Wisteria sinensis Stem Cleaned is a kind of Natural Medicinal Material.,nmm-07is
nmm_t_38990,zh,nmmsn_zh,净制紫藤茎是一种天然药材。,nmm-07is
nmm_t_38991,en,nmmgn,Jing-zi-teng is a kind of Natural Medicinal Material.,nmm-07is
nmm_t_38992,zh,nmmgn_zh,净紫藤是一种天然药材。,nmm-07is
nmm_t_38993,en,nmmsn,Accipiter gentilis Eye is a kind of Natural Medicinal Material.,nmm-07it
nmm_t_38994,zh,nmmsn_zh,苍鹰眼是一种天然药材。,nmm-07it
nmm_t_38995,en,nmmgn,Ying-yan-jing is a kind of Natural Medicinal Material.,nmm-07it
nmm_t_38996,zh,nmmgn_zh,鹰眼睛是一种天然药材。,nmm-07it
nmm_t_38997,en,nmmsn,Accipiter gentilis Eye Cleaned is a kind of Natural Medicinal Material.,nmm-07iu
nmm_t_38998,zh,nmmsn_zh,净制苍鹰眼是一种天然药材。,nmm-07iu
nmm_t_38999,en,nmmgn,Jing-ying-yan-jing is a kind of Natural Medicinal Material.,nmm-07iu
nmm_t_39000,zh,nmmgn_zh,净鹰眼睛是一种天然药材。,nmm-07iu
nmm_t_39001,en,nmmsn,Hymenophyllum polyanthos Herb is a kind of Natural Medicinal Material.,nmm-07iv
nmm_t_39002,zh,nmmsn_zh,长柄蕗蕨全草是一种天然药材。,nmm-07iv
nmm_t_39003,en,nmmgn,Zhang-bing-lu-jue is a kind of Natural Medicinal Material.,nmm-07iv
nmm_t_39004,zh,nmmgn_zh,长柄蕗蕨是一种天然药材。,nmm-07iv
nmm_t_39005,en,nmmsn,Hymenophyllum polyanthos Herb Cleaned is a kind of Natural Medicinal Material.,nmm-07iw
nmm_t_39006,zh,nmmsn_zh,净制长柄蕗蕨全草是一种天然药材。,nmm-07iw
nmm_t_39007,en,nmmgn,Jing-zhang-bing-lu-jue is a kind of Natural Medicinal Material.,nmm-07iw
nmm_t_39008,zh,nmmgn_zh,净长柄蕗蕨是一种天然药材。,nmm-07iw
nmm_t_39009,en,nmmsn,Bryum argenteum Plant is a kind of Natural Medicinal Material.,nmm-07ix
nmm_t_39010,zh,nmmsn_zh,真藓全株是一种天然药材。,nmm-07ix
nmm_t_39011,en,nmmgn,Zhen-xian is a kind of Natural Medicinal Material.,nmm-07ix
nmm_t_39012,zh,nmmgn_zh,真藓是一种天然药材。,nmm-07ix
nmm_t_39013,en,nmmsn,Bryum argenteum Plant Cleaned is a kind of Natural Medicinal Material.,nmm-07iy
nmm_t_39014,zh,nmmsn_zh,净制真藓全株是一种天然药材。,nmm-07iy
nmm_t_39015,en,nmmgn,Jing-zhen-xian is a kind of Natural Medicinal Material.,nmm-07iy
nmm_t_39016,zh,nmmgn_zh,净真藓是一种天然药材。,nmm-07iy
nmm_t_39017,en,nmmsn,Coix lacryma-jobi Leaf is a kind of Natural Medicinal Material.,nmm-07iz
nmm_t_39018,zh,nmmsn_zh,薏苡叶是一种天然药材。,nmm-07iz
nmm_t_39019,en,nmmgn,Yi-yi-ye is a kind of Natural Medicinal Material.,nmm-07iz
nmm_t_39020,zh,nmmgn_zh,薏苡叶是一种天然药材。,nmm-07iz
nmm_t_39021,en,nmmsn,Coix lacryma-jobi Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07j0
nmm_t_39022,zh,nmmsn_zh,净制薏苡叶是一种天然药材。,nmm-07j0
nmm_t_39023,en,nmmgn,Jing-yi-yi-ye is a kind of Natural Medicinal Material.,nmm-07j0
nmm_t_39024,zh,nmmgn_zh,净薏苡叶是一种天然药材。,nmm-07j0
nmm_t_39025,en,nmmsn,Eurya ciliata Leaf is a kind of Natural Medicinal Material.,nmm-07j1
nmm_t_39026,zh,nmmsn_zh,华南毛柃叶是一种天然药材。,nmm-07j1
nmm_t_39027,en,nmmgn,Chang-mao-ling-ye is a kind of Natural Medicinal Material.,nmm-07j1
nmm_t_39028,zh,nmmgn_zh,长毛柃叶是一种天然药材。,nmm-07j1
nmm_t_39029,en,nmmsn,Eurya ciliata Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07j2
nmm_t_39030,zh,nmmsn_zh,净制华南毛柃叶是一种天然药材。,nmm-07j2
nmm_t_39031,en,nmmgn,Jing-chang-mao-ling-ye is a kind of Natural Medicinal Material.,nmm-07j2
nmm_t_39032,zh,nmmgn_zh,净长毛柃叶是一种天然药材。,nmm-07j2
nmm_t_39033,en,nmmsn,Humulus lupulus Infructescence-with-flower is a kind of Natural Medicinal Material.,nmm-07j3
nmm_t_39034,zh,nmmsn_zh,啤酒花带花果序是一种天然药材。,nmm-07j3
nmm_t_39035,en,nmmgn,Ye-jiu-hua is a kind of Natural Medicinal Material.,nmm-07j3
nmm_t_39036,zh,nmmgn_zh,野酒花是一种天然药材。,nmm-07j3
nmm_t_39037,en,nmmsn,Humulus lupulus Infructescence-with-flower Cleaned is a kind of Natural Medicinal Material.,nmm-07j4
nmm_t_39038,zh,nmmsn_zh,净制啤酒花带花果序是一种天然药材。,nmm-07j4
nmm_t_39039,en,nmmgn,Jing-ye-jiu-hua is a kind of Natural Medicinal Material.,nmm-07j4
nmm_t_39040,zh,nmmgn_zh,净野酒花是一种天然药材。,nmm-07j4
nmm_t_39041,en,nmmsn,Remusatia pumila Stem-tuber is a kind of Natural Medicinal Material.,nmm-07j5
nmm_t_39042,zh,nmmsn_zh,曲苞芋块茎是一种天然药材。,nmm-07j5
nmm_t_39043,en,nmmgn,Ye-mu-yu is a kind of Natural Medicinal Material.,nmm-07j5
nmm_t_39044,zh,nmmgn_zh,野木鱼是一种天然药材。,nmm-07j5
nmm_t_39045,en,nmmsn,Remusatia pumila Stem-tuber Cleaned is a kind of Natural Medicinal Material.,nmm-07j6
nmm_t_39046,zh,nmmsn_zh,净制曲苞芋块茎是一种天然药材。,nmm-07j6
nmm_t_39047,en,nmmgn,Jing-ye-mu-yu is a kind of Natural Medicinal Material.,nmm-07j6
nmm_t_39048,zh,nmmgn_zh,净野木鱼是一种天然药材。,nmm-07j6
nmm_t_39049,en,nmmsn,Corydalis incisa Herb or Root is a kind of Natural Medicinal Material.,nmm-07j7
nmm_t_39050,zh,nmmsn_zh,刻叶紫堇全草或根是一种天然药材。,nmm-07j7
nmm_t_39051,en,nmmgn,Zi-hua-yu-deng-cao is a kind of Natural Medicinal Material.,nmm-07j7
nmm_t_39052,zh,nmmgn_zh,紫花鱼灯草是一种天然药材。,nmm-07j7
nmm_t_39053,en,nmmsn,Corydalis incisa Herb or Root Cleaned is a kind of Natural Medicinal Material.,nmm-07j8
nmm_t_39054,zh,nmmsn_zh,净制刻叶紫堇全草或根是一种天然药材。,nmm-07j8
nmm_t_39055,en,nmmgn,Jing-zi-hua-yu-deng-cao is a kind of Natural Medicinal Material.,nmm-07j8
nmm_t_39056,zh,nmmgn_zh,净紫花鱼灯草是一种天然药材。,nmm-07j8
nmm_t_39057,en,nmmsn,Phyllanthus emblica Leaf is a kind of Natural Medicinal Material.,nmm-07j9
nmm_t_39058,zh,nmmsn_zh,余甘子叶是一种天然药材。,nmm-07j9
nmm_t_39059,en,nmmgn,You-gan-ye is a kind of Natural Medicinal Material.,nmm-07j9
nmm_t_39060,zh,nmmgn_zh,油柑叶是一种天然药材。,nmm-07j9
nmm_t_39061,en,nmmsn,Phyllanthus emblica Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07ja
nmm_t_39062,zh,nmmsn_zh,净制余甘子叶是一种天然药材。,nmm-07ja
nmm_t_39063,en,nmmgn,Jing-you-gan-ye is a kind of Natural Medicinal Material.,nmm-07ja
nmm_t_39064,zh,nmmgn_zh,净油柑叶是一种天然药材。,nmm-07ja
nmm_t_39065,en,nmmsn,Selaginella involvens Herb is a kind of Natural Medicinal Material.,nmm-07jb
nmm_t_39066,zh,nmmsn_zh,兖州卷柏全草是一种天然药材。,nmm-07jb
nmm_t_39067,en,nmmgn,Yan-zhou-juan-bai is a kind of Natural Medicinal Material.,nmm-07jb
nmm_t_39068,zh,nmmgn_zh,兖州卷柏是一种天然药材。,nmm-07jb
nmm_t_39069,en,nmmsn,Selaginella involvens Herb Cleaned is a kind of Natural Medicinal Material.,nmm-07jc
nmm_t_39070,zh,nmmsn_zh,净制兖州卷柏全草是一种天然药材。,nmm-07jc
nmm_t_39071,en,nmmgn,Jing-yan-zhou-juan-bai is a kind of Natural Medicinal Material.,nmm-07jc
nmm_t_39072,zh,nmmgn_zh,净兖州卷柏是一种天然药材。,nmm-07jc
nmm_t_39073,en,nmmsn,Rhus chinensis Leaf is a kind of Natural Medicinal Material.,nmm-07jd
nmm_t_39074,zh,nmmsn_zh,盐麸木叶是一种天然药材。,nmm-07jd
nmm_t_39075,en,nmmgn,Yan-fu-ye is a kind of Natural Medicinal Material.,nmm-07jd
nmm_t_39076,zh,nmmgn_zh,盐麸叶是一种天然药材。,nmm-07jd
nmm_t_39077,en,nmmsn,Rhus chinensis Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-07je
nmm_t_39078,zh,nmmsn_zh,净制盐麸木叶是一种天然药材。,nmm-07je
nmm_t_39079,en,nmmgn,Jing-yan-fu-ye is a kind of Natural Medicinal Material.,nmm-07je
nmm_t_39080,zh,nmmgn_zh,净盐麸叶是一种天然药材。,nmm-07je
nmm_t_39081,en,nmmsn,Quercus mongolica Bark is a kind of Natural Medicinal Material.,nmm-07jf
nmm_t_39082,zh,nmmsn_zh,蒙古栎树皮是一种天然药材。,nmm-07jf
nmm_t_39083,en,nmmgn,Zha-shu-pi is a kind of Natural Medicinal Material.,nmm-07jf
nmm_t_39084,zh,nmmgn_zh,柞树皮是一种天然药材。,nmm-07jf
nmm_t_39085,en,nmmsn,Quercus mongolica Bark Cleaned is a kind of Natural Medicinal Material.,nmm-07jg
nmm_t_39086,zh,nmmsn_zh,净制蒙古栎树皮是一种天然药材。,nmm-07jg
nmm_t_39087,en,nmmgn,Jing-zha-shu-pi is a kind of Natural Medicinal Material.,nmm-07jg
nmm_t_39088,zh,nmmgn_zh,净柞树皮是一种天然药材。,nmm-07jg
nmm_t_39089,en,nmmsn,Lindera erythrocarpa Wood is a kind of Natural Medicinal Material.,nmm-07jh
nmm_t_39090,zh,nmmsn_zh,红果山胡椒木材是一种天然药材。,nmm-07jh
nmm_t_39091,en,nmmgn,Zhen-cai is a kind of Natural Medicinal Material.,nmm-07jh
nmm_t_39092,zh,nmmgn_zh,枕材是一种天然药材。,nmm-07jh
nmm_t_39093,en,nmmsn,Lindera erythrocarpa Wood Cleaned is a kind of Natural Medicinal Material.,nmm-07ji
nmm_t_39094,zh,nmmsn_zh,净制红果山胡椒木材是一种天然药材。,nmm-07ji
nmm_t_39095,en,nmmgn,Jing-zhen-cai is a kind of Natural Medicinal Material.,nmm-07ji
nmm_t_39096,zh,nmmgn_zh,净枕材是一种天然药材。,nmm-07ji
nmm_t_39097,en,nmmsn,Mirabilis jalapa Fruit is a kind of Natural Medicinal Material.,nmm-07jj
nmm_t_39098,zh,nmmsn_zh,紫茉莉果实是一种天然药材。,nmm-07jj
nmm_t_39099,en,nmmgn,Zi-mo-li-zi is a kind of Natural Medicinal Material.,nmm-07jj
nmm_t_39100,zh,nmmgn_zh,紫茉莉子是一种天然药材。,nmm-07jj
nmm_t_39101,en,nmmsn,Mirabilis jalapa Fruit Cleaned is a kind of Natural Medicinal Material.,nmm-07jk
nmm_t_39102,zh,nmmsn_zh,净制紫茉莉果实是一种天然药材。,nmm-07jk
nmm_t_39103,en,nmmgn,Jing-zi-mo-li-zi is a kind of Natural Medicinal Material.,nmm-07jk
nmm_t_39104,zh,nmmgn_zh,净紫茉莉子是一种天然药材。,nmm-07jk
nmm_t_39105,en,nmmsn,Hosta ventricosa Root is a kind of Natural Medicinal Material.,nmm-07jl
nmm_t_39106,zh,nmmsn_zh,紫萼根是一种天然药材。,nmm-07jl
nmm_t_39107,en,nmmgn,Zi-yu-zan-gen is a kind of Natural Medicinal Material.,nmm-07jl
nmm_t_39108,zh,nmmgn_zh,紫玉簪根是一种天然药材。,nmm-07jl
nmm_t_39109,en,nmmsn,Hosta ventricosa Root Cleaned is a kind of Natural Medicinal Material.,nmm-07jm
nmm_t_39110,zh,nmmsn_zh,净制紫萼根是一种天然药材。,nmm-07jm
nmm_t_39111,en,nmmgn,Jing-zi-yu-zan-gen is a kind of Natural Medicinal Material.,nmm-07jm
nmm_t_39112,zh,nmmgn_zh,净紫玉簪根是一种天然药材。,nmm-07jm
nmm_t_39113,en,nmmsn,Trachycarpus fortunei Fiber-leaf-sheath or Petiole is a kind of Natural Medicinal Material.,nmm-07jn
nmm_t_39114,zh,nmmsn_zh,棕榈叶鞘纤维或叶柄是一种天然药材。,nmm-07jn
nmm_t_39115,en,nmmgn,Zong-lv-pi is a kind of Natural Medicinal Material.,nmm-07jn
nmm_t_39116,zh,nmmgn_zh,棕榈皮是一种天然药材。,nmm-07jn
