nmm_text_id,expected_nmm_id,extracted_nmm_ids,correct
nmm_t_35558,nmm-06uy,['nmm-06uy'],True
nmm_t_35559,nmm-06uy,['nmm-06uy'],True
nmm_t_35560,nmm-06uy,['nmm-06uy'],True
nmm_t_35561,nmm-06uz,[],False
nmm_t_35562,nmm-06uz,['nmm-06uz'],True
nmm_t_35563,nmm-06uz,['nmm-06uz'],True
nmm_t_35564,nmm-06uz,['nmm-06uz'],True
nmm_t_35565,nmm-06v0,[],False
nmm_t_35566,nmm-06v0,['nmm-06v0'],True
nmm_t_35567,nmm-06v0,['nmm-06v0'],True
nmm_t_35568,nmm-06v0,['nmm-06v0'],True
nmm_t_35569,nmm-06v1,[],False
nmm_t_35570,nmm-06v1,['nmm-06v1'],True
nmm_t_35571,nmm-06v1,['nmm-06v1'],True
nmm_t_35572,nmm-06v1,['nmm-06v1'],True
nmm_t_35573,nmm-06v2,[],False
nmm_t_35574,nmm-06v2,['nmm-06v2'],True
nmm_t_35575,nmm-06v2,['nmm-06v2'],True
nmm_t_35576,nmm-06v2,['nmm-06v2'],True
nmm_t_35577,nmm-06v3,[],False
nmm_t_35578,nmm-06v3,['nmm-06v3'],True
nmm_t_35579,nmm-06v3,['nmm-06v3'],True
nmm_t_35580,nmm-06v3,['nmm-06v3'],True
nmm_t_35581,nmm-06v4,[],False
nmm_t_35582,nmm-06v4,['nmm-06v4'],True
nmm_t_35583,nmm-06v4,['nmm-06v4'],True
nmm_t_35584,nmm-06v4,['nmm-06v4'],True
nmm_t_35585,nmm-06v5,[],False
nmm_t_35586,nmm-06v5,['nmm-06v5'],True
nmm_t_35587,nmm-06v5,['nmm-06v5'],True
nmm_t_35588,nmm-06v5,['nmm-06v5'],True
nmm_t_35589,nmm-06v6,[],False
nmm_t_35590,nmm-06v6,['nmm-06v6'],True
nmm_t_35591,nmm-06v6,['nmm-06v6'],True
nmm_t_35592,nmm-06v6,['nmm-06v6'],True
nmm_t_35593,nmm-06v7,[],False
nmm_t_35594,nmm-06v7,['nmm-06v7'],True
nmm_t_35595,nmm-06v7,['nmm-06v7'],True
nmm_t_35596,nmm-06v7,['nmm-06v7'],True
nmm_t_35597,nmm-06v8,[],False
nmm_t_35598,nmm-06v8,['nmm-06v8'],True
nmm_t_35599,nmm-06v8,['nmm-06v8'],True
nmm_t_35600,nmm-06v8,['nmm-06v8'],True
nmm_t_35601,nmm-06v9,[],False
nmm_t_35602,nmm-06v9,['nmm-06v9'],True
nmm_t_35603,nmm-06v9,['nmm-06v9'],True
nmm_t_35604,nmm-06v9,['nmm-06v9'],True
nmm_t_35605,nmm-06va,[],False
nmm_t_35606,nmm-06va,['nmm-06va'],True
nmm_t_35607,nmm-06va,['nmm-06va'],True
nmm_t_35608,nmm-06va,['nmm-06va'],True
nmm_t_35609,nmm-06vb,[],False
nmm_t_35610,nmm-06vb,['nmm-06vb'],True
nmm_t_35611,nmm-06vb,['nmm-06vb'],True
nmm_t_35612,nmm-06vb,['nmm-06vb'],True
nmm_t_35613,nmm-06vc,[],False
nmm_t_35614,nmm-06vc,['nmm-06vc'],True
nmm_t_35615,nmm-06vc,['nmm-06vc'],True
nmm_t_35616,nmm-06vc,['nmm-06vc'],True
nmm_t_35617,nmm-06vd,[],False
nmm_t_35618,nmm-06vd,['nmm-06vd'],True
nmm_t_35619,nmm-06vd,['nmm-06vd'],True
nmm_t_35620,nmm-06vd,['nmm-06vd'],True
nmm_t_35621,nmm-06ve,[],False
nmm_t_35622,nmm-06ve,['nmm-06ve'],True
nmm_t_35623,nmm-06ve,['nmm-06ve'],True
nmm_t_35624,nmm-06ve,['nmm-06ve'],True
nmm_t_35625,nmm-06vf,[],False
nmm_t_35626,nmm-06vf,['nmm-06vf'],True
nmm_t_35627,nmm-06vf,['nmm-06vf'],True
nmm_t_35628,nmm-06vf,['nmm-06vf'],True
nmm_t_35629,nmm-06vg,[],False
nmm_t_35630,nmm-06vg,['nmm-06vg'],True
nmm_t_35631,nmm-06vg,['nmm-06vg'],True
nmm_t_35632,nmm-06vg,['nmm-06vg'],True
nmm_t_35633,nmm-06vh,[],False
nmm_t_35634,nmm-06vh,['nmm-06vh'],True
nmm_t_35635,nmm-06vh,['nmm-06vh'],True
nmm_t_35636,nmm-06vh,['nmm-06vh'],True
nmm_t_35637,nmm-06vi,[],False
nmm_t_35638,nmm-06vi,['nmm-06vi'],True
nmm_t_35639,nmm-06vi,['nmm-06vi'],True
nmm_t_35640,nmm-06vi,['nmm-06vi'],True
nmm_t_35641,nmm-06vj,[],False
nmm_t_35642,nmm-06vj,['nmm-06vj'],True
nmm_t_35643,nmm-06vj,['nmm-06vj'],True
nmm_t_35644,nmm-06vj,['nmm-06vj'],True
nmm_t_35645,nmm-06vk,[],False
nmm_t_35646,nmm-06vk,['nmm-06vk'],True
nmm_t_35647,nmm-06vk,['nmm-06vk'],True
nmm_t_35648,nmm-06vk,['nmm-06vk'],True
nmm_t_35649,nmm-06vl,[],False
nmm_t_35650,nmm-06vl,['nmm-06vl'],True
nmm_t_35651,nmm-06vl,['nmm-06vl'],True
nmm_t_35652,nmm-06vl,['nmm-06vl'],True
nmm_t_35653,nmm-06vm,[],False
nmm_t_35654,nmm-06vm,['nmm-06vm'],True
nmm_t_35655,nmm-06vm,['nmm-06vm'],True
nmm_t_35656,nmm-06vm,['nmm-06vm'],True
nmm_t_35657,nmm-06vn,[],False
nmm_t_35658,nmm-06vn,['nmm-06vn'],True
nmm_t_35659,nmm-06vn,['nmm-06vn'],True
nmm_t_35660,nmm-06vn,['nmm-06vn'],True
nmm_t_35661,nmm-06vo,[],False
nmm_t_35662,nmm-06vo,['nmm-06vo'],True
nmm_t_35663,nmm-06vo,['nmm-06vo'],True
nmm_t_35664,nmm-06vo,['nmm-06vo'],True
nmm_t_35665,nmm-06vp,[],False
nmm_t_35666,nmm-06vp,['nmm-06vp'],True
nmm_t_35667,nmm-06vp,['nmm-06vp'],True
nmm_t_35668,nmm-06vp,['nmm-06vp'],True
nmm_t_35669,nmm-06vq,[],False
nmm_t_35670,nmm-06vq,['nmm-06vq'],True
nmm_t_35671,nmm-06vq,['nmm-06vq'],True
nmm_t_35672,nmm-06vq,['nmm-06vq'],True
nmm_t_35673,nmm-06vr,[],False
nmm_t_35674,nmm-06vr,['nmm-06vr'],True
nmm_t_35675,nmm-06vr,['nmm-06vr'],True
nmm_t_35676,nmm-06vr,['nmm-06vr'],True
nmm_t_35677,nmm-06vs,[],False
nmm_t_35678,nmm-06vs,['nmm-06vs'],True
nmm_t_35679,nmm-06vs,['nmm-06vs'],True
nmm_t_35680,nmm-06vs,['nmm-06vs'],True
nmm_t_35681,nmm-06vt,[],False
nmm_t_35682,nmm-06vt,['nmm-06vt'],True
nmm_t_35683,nmm-06vt,['nmm-06vt'],True
nmm_t_35684,nmm-06vt,['nmm-06vt'],True
nmm_t_35685,nmm-06vu,[],False
nmm_t_35686,nmm-06vu,['nmm-06vu'],True
nmm_t_35687,nmm-06vu,['nmm-06vu'],True
nmm_t_35688,nmm-06vu,['nmm-06vu'],True
nmm_t_35689,nmm-06vv,[],False
nmm_t_35690,nmm-06vv,['nmm-06vv'],True
nmm_t_35691,nmm-06vv,['nmm-06vv'],True
nmm_t_35692,nmm-06vv,['nmm-06vv'],True
nmm_t_35693,nmm-06vw,[],False
nmm_t_35694,nmm-06vw,['nmm-06vw'],True
nmm_t_35695,nmm-06vw,['nmm-06vw'],True
nmm_t_35696,nmm-06vw,['nmm-06vw'],True
nmm_t_35697,nmm-06vx,[],False
nmm_t_35698,nmm-06vx,['nmm-06vx'],True
nmm_t_35699,nmm-06vx,['nmm-06vx'],True
nmm_t_35700,nmm-06vx,['nmm-06vx'],True
nmm_t_35701,nmm-06vy,[],False
nmm_t_35702,nmm-06vy,['nmm-06vy'],True
nmm_t_35703,nmm-06vy,['nmm-06vy'],True
nmm_t_35704,nmm-06vy,['nmm-06vy'],True
nmm_t_35705,nmm-06vz,[],False
nmm_t_35706,nmm-06vz,['nmm-06vz'],True
nmm_t_35707,nmm-06vz,['nmm-06vz'],True
nmm_t_35708,nmm-06vz,['nmm-06vz'],True
nmm_t_35709,nmm-06w0,[],False
nmm_t_35710,nmm-06w0,['nmm-06w0'],True
nmm_t_35711,nmm-06w0,['nmm-06w0'],True
nmm_t_35712,nmm-06w0,['nmm-06w0'],True
nmm_t_35713,nmm-06w1,[],False
nmm_t_35714,nmm-06w1,['nmm-06w1'],True
nmm_t_35715,nmm-06w1,['nmm-06w1'],True
nmm_t_35716,nmm-06w1,['nmm-06w1'],True
nmm_t_35717,nmm-06w2,[],False
nmm_t_35718,nmm-06w2,['nmm-06w2'],True
nmm_t_35719,nmm-06w2,['nmm-06w2'],True
nmm_t_35720,nmm-06w2,['nmm-06w2'],True
nmm_t_35721,nmm-06w3,[],False
nmm_t_35722,nmm-06w3,['nmm-06w3'],True
nmm_t_35723,nmm-06w3,['nmm-06w3'],True
nmm_t_35724,nmm-06w3,['nmm-06w3'],True
nmm_t_35725,nmm-06w4,[],False
nmm_t_35726,nmm-06w4,['nmm-06w4'],True
nmm_t_35727,nmm-06w4,['nmm-06w4'],True
nmm_t_35728,nmm-06w4,['nmm-06w4'],True
nmm_t_35729,nmm-06w5,[],False
nmm_t_35730,nmm-06w5,['nmm-06w5'],True
nmm_t_35731,nmm-06w5,['nmm-06w5'],True
nmm_t_35732,nmm-06w5,['nmm-06w5'],True
nmm_t_35733,nmm-06w6,[],False
nmm_t_35734,nmm-06w6,['nmm-06w6'],True
nmm_t_35735,nmm-06w6,['nmm-06w6'],True
nmm_t_35736,nmm-06w6,['nmm-06w6'],True
nmm_t_35737,nmm-06w7,[],False
nmm_t_35738,nmm-06w7,['nmm-06w7'],True
nmm_t_35739,nmm-06w7,['nmm-06w7'],True
nmm_t_35740,nmm-06w7,['nmm-06w7'],True
nmm_t_35741,nmm-06w8,[],False
nmm_t_35742,nmm-06w8,['nmm-06w8'],True
nmm_t_35743,nmm-06w8,['nmm-06w8'],True
nmm_t_35744,nmm-06w8,['nmm-06w8'],True
nmm_t_35745,nmm-06w9,[],False
nmm_t_35746,nmm-06w9,['nmm-06w9'],True
nmm_t_35747,nmm-06w9,['nmm-06w9'],True
nmm_t_35748,nmm-06w9,['nmm-06w9'],True
nmm_t_35749,nmm-06wa,[],False
nmm_t_35750,nmm-06wa,['nmm-06wa'],True
nmm_t_35751,nmm-06wa,['nmm-06wa'],True
nmm_t_35752,nmm-06wa,['nmm-06wa'],True
nmm_t_35753,nmm-06wb,[],False
nmm_t_35754,nmm-06wb,['nmm-06wb'],True
nmm_t_35755,nmm-06wb,['nmm-06wb'],True
nmm_t_35756,nmm-06wb,['nmm-06wb'],True
nmm_t_35757,nmm-06wc,[],False
nmm_t_35758,nmm-06wc,['nmm-06wc'],True
nmm_t_35759,nmm-06wc,['nmm-06wc'],True
nmm_t_35760,nmm-06wc,['nmm-06wc'],True
nmm_t_35761,nmm-06wd,[],False
nmm_t_35762,nmm-06wd,['nmm-06wd'],True
nmm_t_35763,nmm-06wd,['nmm-06wd'],True
nmm_t_35764,nmm-06wd,['nmm-06wd'],True
nmm_t_35765,nmm-06we,[],False
nmm_t_35766,nmm-06we,['nmm-06we'],True
nmm_t_35767,nmm-06we,['nmm-06we'],True
nmm_t_35768,nmm-06we,['nmm-06we'],True
nmm_t_35769,nmm-06wf,[],False
nmm_t_35770,nmm-06wf,['nmm-06wf'],True
nmm_t_35771,nmm-06wf,['nmm-06wf'],True
nmm_t_35772,nmm-06wf,['nmm-06wf'],True
nmm_t_35773,nmm-06wg,[],False
nmm_t_35774,nmm-06wg,['nmm-06wg'],True
nmm_t_35775,nmm-06wg,['nmm-06wg'],True
nmm_t_35776,nmm-06wg,['nmm-06wg'],True
nmm_t_35777,nmm-06wh,[],False
nmm_t_35778,nmm-06wh,['nmm-06wh'],True
nmm_t_35779,nmm-06wh,['nmm-06wh'],True
nmm_t_35780,nmm-06wh,['nmm-06wh'],True
nmm_t_35781,nmm-06wi,[],False
nmm_t_35782,nmm-06wi,['nmm-06wi'],True
nmm_t_35783,nmm-06wi,['nmm-06wi'],True
nmm_t_35784,nmm-06wi,['nmm-06wi'],True
nmm_t_35785,nmm-06wj,[],False
nmm_t_35786,nmm-06wj,['nmm-06wj'],True
nmm_t_35787,nmm-06wj,['nmm-06wj'],True
nmm_t_35788,nmm-06wj,['nmm-06wj'],True
nmm_t_35789,nmm-06wk,[],False
nmm_t_35790,nmm-06wk,['nmm-06wk'],True
nmm_t_35791,nmm-06wk,['nmm-06wk'],True
nmm_t_35792,nmm-06wk,['nmm-06wk'],True
nmm_t_35793,nmm-06wl,[],False
nmm_t_35794,nmm-06wl,['nmm-06wl'],True
nmm_t_35795,nmm-06wl,['nmm-06wl'],True
nmm_t_35796,nmm-06wl,['nmm-06wl'],True
nmm_t_35797,nmm-06wm,[],False
nmm_t_35798,nmm-06wm,['nmm-06wm'],True
nmm_t_35799,nmm-06wm,['nmm-06wm'],True
nmm_t_35800,nmm-06wm,['nmm-06wm'],True
nmm_t_35801,nmm-06wn,[],False
nmm_t_35802,nmm-06wn,['nmm-06wn'],True
nmm_t_35803,nmm-06wn,['nmm-06wn'],True
nmm_t_35804,nmm-06wn,['nmm-06wn'],True
nmm_t_35805,nmm-06wo,[],False
nmm_t_35806,nmm-06wo,['nmm-06wo'],True
nmm_t_35807,nmm-06wo,['nmm-06wo'],True
nmm_t_35808,nmm-06wo,['nmm-06wo'],True
nmm_t_35809,nmm-06wp,[],False
nmm_t_35810,nmm-06wp,['nmm-06wp'],True
nmm_t_35811,nmm-06wp,['nmm-06wp'],True
nmm_t_35812,nmm-06wp,['nmm-06wp'],True
nmm_t_35813,nmm-06wq,[],False
nmm_t_35814,nmm-06wq,['nmm-06wq'],True
nmm_t_35815,nmm-06wq,['nmm-06wq'],True
nmm_t_35816,nmm-06wq,['nmm-06wq'],True
nmm_t_35817,nmm-06wr,[],False
nmm_t_35818,nmm-06wr,['nmm-06wr'],True
nmm_t_35819,nmm-06wr,['nmm-06wr'],True
nmm_t_35820,nmm-06wr,['nmm-06wr'],True
nmm_t_35821,nmm-06ws,[],False
nmm_t_35822,nmm-06ws,['nmm-06ws'],True
nmm_t_35823,nmm-06ws,['nmm-06ws'],True
nmm_t_35824,nmm-06ws,['nmm-06ws'],True
nmm_t_35825,nmm-06wt,[],False
nmm_t_35826,nmm-06wt,['nmm-06wt'],True
nmm_t_35827,nmm-06wt,['nmm-06wt'],True
nmm_t_35828,nmm-06wt,['nmm-06wt'],True
nmm_t_35829,nmm-06wu,[],False
nmm_t_35830,nmm-06wu,['nmm-06wu'],True
nmm_t_35831,nmm-06wu,['nmm-06wu'],True
nmm_t_35832,nmm-06wu,['nmm-06wu'],True
nmm_t_35833,nmm-06wv,[],False
nmm_t_35834,nmm-06wv,['nmm-06wv'],True
nmm_t_35835,nmm-06wv,['nmm-06wv'],True
nmm_t_35836,nmm-06wv,['nmm-06wv'],True
nmm_t_35837,nmm-06ww,[],False
nmm_t_35838,nmm-06ww,['nmm-06ww'],True
nmm_t_35839,nmm-06ww,['nmm-06ww'],True
nmm_t_35840,nmm-06ww,['nmm-06ww'],True
nmm_t_35841,nmm-06wx,[],False
nmm_t_35842,nmm-06wx,['nmm-06wx'],True
nmm_t_35843,nmm-06wx,['nmm-06wx'],True
nmm_t_35844,nmm-06wx,['nmm-06wx'],True
nmm_t_35845,nmm-06wy,[],False
nmm_t_35846,nmm-06wy,['nmm-06wy'],True
nmm_t_35847,nmm-06wy,['nmm-06wy'],True
nmm_t_35848,nmm-06wy,['nmm-06wy'],True
nmm_t_35849,nmm-06wz,[],False
nmm_t_35850,nmm-06wz,['nmm-06wz'],True
nmm_t_35851,nmm-06wz,['nmm-06wz'],True
nmm_t_35852,nmm-06wz,['nmm-06wz'],True
nmm_t_35853,nmm-06x0,[],False
nmm_t_35854,nmm-06x0,['nmm-06x0'],True
nmm_t_35855,nmm-06x0,['nmm-06x0'],True
nmm_t_35856,nmm-06x0,['nmm-06x0'],True
nmm_t_35857,nmm-06x1,[],False
nmm_t_35858,nmm-06x1,['nmm-06x1'],True
nmm_t_35859,nmm-06x1,['nmm-06x1'],True
nmm_t_35860,nmm-06x1,['nmm-06x1'],True
nmm_t_35861,nmm-06x2,[],False
nmm_t_35862,nmm-06x2,['nmm-06x2'],True
nmm_t_35863,nmm-06x2,['nmm-06x2'],True
nmm_t_35864,nmm-06x2,['nmm-06x2'],True
nmm_t_35865,nmm-06x3,[],False
nmm_t_35866,nmm-06x3,['nmm-06x3'],True
nmm_t_35867,nmm-06x3,['nmm-06x3'],True
nmm_t_35868,nmm-06x3,['nmm-06x3'],True
nmm_t_35869,nmm-06x4,[],False
nmm_t_35870,nmm-06x4,['nmm-06x4'],True
nmm_t_35871,nmm-06x4,['nmm-06x4'],True
nmm_t_35872,nmm-06x4,['nmm-06x4'],True
nmm_t_35873,nmm-06x5,[],False
nmm_t_35874,nmm-06x5,['nmm-06x5'],True
nmm_t_35875,nmm-06x5,['nmm-06x5'],True
nmm_t_35876,nmm-06x5,['nmm-06x5'],True
nmm_t_35877,nmm-06x6,[],False
nmm_t_35878,nmm-06x6,['nmm-06x6'],True
nmm_t_35879,nmm-06x6,['nmm-06x6'],True
nmm_t_35880,nmm-06x6,['nmm-06x6'],True
nmm_t_35881,nmm-06x7,[],False
nmm_t_35882,nmm-06x7,['nmm-06x7'],True
nmm_t_35883,nmm-06x7,['nmm-06x7'],True
nmm_t_35884,nmm-06x7,['nmm-06x7'],True
nmm_t_35885,nmm-06x8,[],False
nmm_t_35886,nmm-06x8,['nmm-06x8'],True
nmm_t_35887,nmm-06x8,['nmm-06x8'],True
nmm_t_35888,nmm-06x8,['nmm-06x8'],True
nmm_t_35889,nmm-06x9,[],False
nmm_t_35890,nmm-06x9,['nmm-06x9'],True
nmm_t_35891,nmm-06x9,['nmm-06x9'],True
nmm_t_35892,nmm-06x9,['nmm-06x9'],True
nmm_t_35893,nmm-06xa,[],False
nmm_t_35894,nmm-06xa,['nmm-06xa'],True
nmm_t_35895,nmm-06xa,['nmm-06xa'],True
nmm_t_35896,nmm-06xa,['nmm-06xa'],True
nmm_t_35897,nmm-06xb,[],False
nmm_t_35898,nmm-06xb,['nmm-06xb'],True
nmm_t_35899,nmm-06xb,['nmm-06xb'],True
nmm_t_35900,nmm-06xb,['nmm-06xb'],True
nmm_t_35901,nmm-06xc,[],False
nmm_t_35902,nmm-06xc,['nmm-06xc'],True
nmm_t_35903,nmm-06xc,['nmm-06xc'],True
nmm_t_35904,nmm-06xc,['nmm-06xc'],True
nmm_t_35905,nmm-06xd,[],False
nmm_t_35906,nmm-06xd,['nmm-06xd'],True
nmm_t_35907,nmm-06xd,['nmm-06xd'],True
nmm_t_35908,nmm-06xd,['nmm-06xd'],True
nmm_t_35909,nmm-06xe,[],False
nmm_t_35910,nmm-06xe,['nmm-06xe'],True
nmm_t_35911,nmm-06xe,['nmm-06xe'],True
nmm_t_35912,nmm-06xe,['nmm-06xe'],True
nmm_t_35913,nmm-06xf,[],False
nmm_t_35914,nmm-06xf,['nmm-06xf'],True
nmm_t_35915,nmm-06xf,['nmm-06xf'],True
nmm_t_35916,nmm-06xf,['nmm-06xf'],True
nmm_t_35917,nmm-06xg,[],False
nmm_t_35918,nmm-06xg,['nmm-06xg'],True
nmm_t_35919,nmm-06xg,['nmm-06xg'],True
nmm_t_35920,nmm-06xg,['nmm-06xg'],True
nmm_t_35921,nmm-06xh,[],False
nmm_t_35922,nmm-06xh,['nmm-06xh'],True
nmm_t_35923,nmm-06xh,['nmm-06xh'],True
nmm_t_35924,nmm-06xh,['nmm-06xh'],True
nmm_t_35925,nmm-06xi,[],False
nmm_t_35926,nmm-06xi,['nmm-06xi'],True
nmm_t_35927,nmm-06xi,['nmm-06xi'],True
nmm_t_35928,nmm-06xi,['nmm-06xi'],True
nmm_t_35929,nmm-06xj,[],False
nmm_t_35930,nmm-06xj,['nmm-06xj'],True
nmm_t_35931,nmm-06xj,['nmm-06xj'],True
nmm_t_35932,nmm-06xj,['nmm-06xj'],True
nmm_t_35933,nmm-06xk,[],False
nmm_t_35934,nmm-06xk,['nmm-06xk'],True
nmm_t_35935,nmm-06xk,['nmm-06xk'],True
nmm_t_35936,nmm-06xk,['nmm-06xk'],True
nmm_t_35937,nmm-06xl,[],False
nmm_t_35938,nmm-06xl,['nmm-06xl'],True
nmm_t_35939,nmm-06xl,['nmm-06xl'],True
nmm_t_35940,nmm-06xl,['nmm-06xl'],True
nmm_t_35941,nmm-06xm,[],False
nmm_t_35942,nmm-06xm,['nmm-06xm'],True
nmm_t_35943,nmm-06xm,['nmm-06xm'],True
nmm_t_35944,nmm-06xm,['nmm-06xm'],True
nmm_t_35945,nmm-06xn,[],False
nmm_t_35946,nmm-06xn,['nmm-06xn'],True
nmm_t_35947,nmm-06xn,['nmm-06xn'],True
nmm_t_35948,nmm-06xn,['nmm-06xn'],True
nmm_t_35949,nmm-06xo,[],False
nmm_t_35950,nmm-06xo,['nmm-06xo'],True
nmm_t_35951,nmm-06xo,['nmm-06xo'],True
nmm_t_35952,nmm-06xo,['nmm-06xo'],True
nmm_t_35953,nmm-06xp,[],False
nmm_t_35954,nmm-06xp,['nmm-06xp'],True
nmm_t_35955,nmm-06xp,['nmm-06xp'],True
nmm_t_35956,nmm-06xp,['nmm-06xp'],True
nmm_t_35957,nmm-06xq,[],False
nmm_t_35958,nmm-06xq,['nmm-06xq'],True
nmm_t_35959,nmm-06xq,['nmm-06xq'],True
nmm_t_35960,nmm-06xq,['nmm-06xq'],True
nmm_t_35961,nmm-06xr,[],False
nmm_t_35962,nmm-06xr,['nmm-06xr'],True
nmm_t_35963,nmm-06xr,['nmm-06xr'],True
nmm_t_35964,nmm-06xr,['nmm-06xr'],True
nmm_t_35965,nmm-06xs,[],False
nmm_t_35966,nmm-06xs,['nmm-06xs'],True
nmm_t_35967,nmm-06xs,['nmm-06xs'],True
nmm_t_35968,nmm-06xs,['nmm-06xs'],True
nmm_t_35969,nmm-06xt,[],False
nmm_t_35970,nmm-06xt,['nmm-06xt'],True
nmm_t_35971,nmm-06xt,['nmm-06xt'],True
nmm_t_35972,nmm-06xt,['nmm-06xt'],True
nmm_t_35973,nmm-06xu,[],False
nmm_t_35974,nmm-06xu,['nmm-06xu'],True
nmm_t_35975,nmm-06xu,['nmm-06xu'],True
nmm_t_35976,nmm-06xu,['nmm-06xu'],True
nmm_t_35977,nmm-06xv,[],False
nmm_t_35978,nmm-06xv,['nmm-06xv'],True
nmm_t_35979,nmm-06xv,['nmm-06xv'],True
nmm_t_35980,nmm-06xv,['nmm-06xv'],True
nmm_t_35981,nmm-06xw,[],False
nmm_t_35982,nmm-06xw,['nmm-06xw'],True
nmm_t_35983,nmm-06xw,['nmm-06xw'],True
nmm_t_35984,nmm-06xw,['nmm-06xw'],True
nmm_t_35985,nmm-06xx,[],False
nmm_t_35986,nmm-06xx,['nmm-06xx'],True
nmm_t_35987,nmm-06xx,['nmm-06xx'],True
nmm_t_35988,nmm-06xx,['nmm-06xx'],True
nmm_t_35989,nmm-06xy,[],False
nmm_t_35990,nmm-06xy,['nmm-06xy'],True
nmm_t_35991,nmm-06xy,['nmm-06xy'],True
nmm_t_35992,nmm-06xy,['nmm-06xy'],True
nmm_t_35993,nmm-06xz,[],False
nmm_t_35994,nmm-06xz,['nmm-06xz'],True
nmm_t_35995,nmm-06xz,['nmm-06xz'],True
nmm_t_35996,nmm-06xz,['nmm-06xz'],True
nmm_t_35997,nmm-06y0,[],False
nmm_t_35998,nmm-06y0,['nmm-06y0'],True
nmm_t_35999,nmm-06y0,['nmm-06y0'],True
nmm_t_36000,nmm-06y0,['nmm-06y0'],True
nmm_t_36001,nmm-06y1,[],False
nmm_t_36002,nmm-06y1,['nmm-06y1'],True
nmm_t_36003,nmm-06y1,['nmm-06y1'],True
nmm_t_36004,nmm-06y1,['nmm-06y1'],True
nmm_t_36005,nmm-06y2,[],False
nmm_t_36006,nmm-06y2,['nmm-06y2'],True
nmm_t_36007,nmm-06y2,['nmm-06y2'],True
nmm_t_36008,nmm-06y2,['nmm-06y2'],True
nmm_t_36009,nmm-06y3,[],False
nmm_t_36010,nmm-06y3,['nmm-06y3'],True
nmm_t_36011,nmm-06y3,['nmm-06y3'],True
nmm_t_36012,nmm-06y3,['nmm-06y3'],True
nmm_t_36013,nmm-06y4,[],False
nmm_t_36014,nmm-06y4,['nmm-06y4'],True
nmm_t_36015,nmm-06y4,['nmm-06y4'],True
nmm_t_36016,nmm-06y4,['nmm-06y4'],True
nmm_t_36017,nmm-06y5,[],False
nmm_t_36018,nmm-06y5,['nmm-06y5'],True
nmm_t_36019,nmm-06y5,['nmm-06y5'],True
nmm_t_36020,nmm-06y5,['nmm-06y5'],True
nmm_t_36021,nmm-06y6,[],False
nmm_t_36022,nmm-06y6,['nmm-06y6'],True
nmm_t_36023,nmm-06y6,['nmm-06y6'],True
nmm_t_36024,nmm-06y6,['nmm-06y6'],True
nmm_t_36025,nmm-06y7,[],False
nmm_t_36026,nmm-06y7,['nmm-06y7'],True
nmm_t_36027,nmm-06y7,['nmm-06y7'],True
nmm_t_36028,nmm-06y7,['nmm-06y7'],True
nmm_t_36029,nmm-06y8,[],False
nmm_t_36030,nmm-06y8,['nmm-06y8'],True
nmm_t_36031,nmm-06y8,['nmm-06y8'],True
nmm_t_36032,nmm-06y8,['nmm-06y8'],True
nmm_t_36033,nmm-06y9,[],False
nmm_t_36034,nmm-06y9,['nmm-06y9'],True
nmm_t_36035,nmm-06y9,['nmm-06y9'],True
nmm_t_36036,nmm-06y9,['nmm-06y9'],True
nmm_t_36037,nmm-06ya,[],False
nmm_t_36038,nmm-06ya,['nmm-06ya'],True
nmm_t_36039,nmm-06ya,['nmm-06ya'],True
nmm_t_36040,nmm-06ya,['nmm-06ya'],True
nmm_t_36041,nmm-06yb,[],False
nmm_t_36042,nmm-06yb,['nmm-06yb'],True
nmm_t_36043,nmm-06yb,['nmm-06yb'],True
nmm_t_36044,nmm-06yb,['nmm-06yb'],True
nmm_t_36045,nmm-06yc,[],False
nmm_t_36046,nmm-06yc,['nmm-06yc'],True
nmm_t_36047,nmm-06yc,['nmm-06yc'],True
nmm_t_36048,nmm-06yc,['nmm-06yc'],True
nmm_t_36049,nmm-06yd,[],False
nmm_t_36050,nmm-06yd,['nmm-06yd'],True
nmm_t_36051,nmm-06yd,['nmm-06yd'],True
nmm_t_36052,nmm-06yd,['nmm-06yd'],True
nmm_t_36053,nmm-06ye,[],False
nmm_t_36054,nmm-06ye,['nmm-06ye'],True
nmm_t_36055,nmm-06ye,['nmm-06ye'],True
nmm_t_36056,nmm-06ye,['nmm-06ye'],True
nmm_t_36057,nmm-06yf,[],False
nmm_t_36058,nmm-06yf,['nmm-06yf'],True
nmm_t_36059,nmm-06yf,['nmm-06yf'],True
nmm_t_36060,nmm-06yf,['nmm-06yf'],True
nmm_t_36061,nmm-06yg,[],False
nmm_t_36062,nmm-06yg,['nmm-06yg'],True
nmm_t_36063,nmm-06yg,['nmm-06yg'],True
nmm_t_36064,nmm-06yg,['nmm-06yg'],True
nmm_t_36065,nmm-06yh,[],False
nmm_t_36066,nmm-06yh,['nmm-06yh'],True
nmm_t_36067,nmm-06yh,['nmm-06yh'],True
nmm_t_36068,nmm-06yh,['nmm-06yh'],True
nmm_t_36069,nmm-06yi,[],False
nmm_t_36070,nmm-06yi,['nmm-06yi'],True
nmm_t_36071,nmm-06yi,['nmm-06yi'],True
nmm_t_36072,nmm-06yi,['nmm-06yi'],True
nmm_t_36073,nmm-06yj,[],False
nmm_t_36074,nmm-06yj,['nmm-06yj'],True
